124,95,0.1676
126,95,0.3332
65,96,0.1673
67,96,0.3327
125,96,0.3328
127,96,0.1671
66,97,0.3328
68,97,0.1669
126,97,0.1671
128,97,0.3332
67,98,0.1672
69,98,0.3328
127,98,0.3329
129,98,0.1671
68,99,0.3329
70,99,0.167
128,99,0.167
130,99,0.3331
69,100,0.1671
71,100,0.3329
129,100,0.3329
131,100,0.167
70,101,0.3329
72,101,0.167
130,101,0.167
132,101,0.333
71,102,0.1671
73,102,0.3329
131,102,0.333
133,102,0.167
72,103,0.3329
74,103,0.167
132,103,0.167
134,103,0.333
73,104,0.167
75,104,0.3329
133,104,0.333
135,104,0.167
74,105,0.3329
76,105,0.167
134,105,0.167
136,105,0.333
75,106,0.167
77,106,0.3329
135,106,0.333
137,106,0.167
76,107,0.3329
78,107,0.167
136,107,0.167
138,107,0.333
77,108,0.167
79,108,0.3329
137,108,0.333
139,108,0.167
78,109,0.3329
80,109,0.1671
138,109,0.167
140,109,0.333
79,110,0.167
81,110,0.3329
139,110,0.333
141,110,0.167
80,111,0.3329
82,111,0.1671
140,111,0.167
142,111,0.3329
81,112,0.167
83,112,0.3329
141,112,0.3331
143,112,0.167
82,113,0.3328
84,113,0.1672
142,113,0.1671
144,113,0.3329
83,114,0.1668
85,114,0.3328
143,114,0.3332
145,114,0.1671
84,115,0.3327
86,115,0.1673
144,115,0.1671
146,115,0.3328
85,116,0.1665
87,116,0.3326
145,116,0.3332
147,116,0.1676
86,117,0.3326
88,117,0.1677
146,117,0.167
148,117,0.3326
87,118,0.1649
89,118,0.334
147,118,0.3326
149,118,0.1683
88,119,0.334
89,119,0.0003
90,119,0.1671
148,119,0.1669
149,119,0.0003
150,119,0.3314
89,120,0.1646
90,120,0.3362
149,120,0.3311
150,120,0.1681
91,121,0.1681
92,121,0.3314
151,121,0.3337
152,121,0.1669
91,122,0.3311
92,122,0.0003
93,122,0.1683
151,122,0.1664
152,122,0.0003
153,122,0.3335
92,123,0.1669
94,123,0.3326
152,123,0.333
154,123,0.1673
93,124,0.3327
95,124,0.1676
153,124,0.1665
155,124,0.3332
94,125,0.167
96,125,0.3328
154,125,0.3328
156,125,0.1673
95,126,0.3332
97,126,0.1671
155,126,0.1666
157,126,0.333
96,127,0.1671
98,127,0.3329
156,127,0.3328
158,127,0.1672
97,128,0.3332
99,128,0.167
157,128,0.1668
159,128,0.333
98,129,0.1671
100,129,0.3329
158,129,0.3328
160,129,0.1671
99,130,0.3331
101,130,0.167
159,130,0.167
161,130,0.3329
100,131,0.167
102,131,0.333
160,131,0.3329
162,131,0.1671
101,132,0.333
103,132,0.167
161,132,0.167
163,132,0.3329
102,133,0.167
104,133,0.333
162,133,0.3329
164,133,0.1671
103,134,0.333
105,134,0.167
163,134,0.1671
165,134,0.3329
104,135,0.167
106,135,0.333
164,135,0.3329
166,135,0.1671
105,136,0.333
107,136,0.167
165,136,0.1671
167,136,0.3329
106,137,0.167
108,137,0.333
166,137,0.3329
168,137,0.1671
107,138,0.333
109,138,0.167
167,138,0.1671
169,138,0.3329
108,139,0.167
110,139,0.333
168,139,0.3329
170,139,0.167
109,140,0.333
111,140,0.167
169,140,0.1671
171,140,0.3329
110,141,0.167
112,141,0.3331
170,141,0.3329
172,141,0.167
111,142,0.3329
113,142,0.1671
171,142,0.1671
173,142,0.3328
112,143,0.167
114,143,0.3332
172,143,0.333
174,143,0.1668
113,144,0.3329
115,144,0.1671
173,144,0.1672
175,144,0.3328
114,145,0.1671
116,145,0.3332
174,145,0.333
176,145,0.1666
115,146,0.3328
117,146,0.167
175,146,0.1673
177,146,0.3328
116,147,0.1676
118,147,0.3326
176,147,0.3332
178,147,0.1665
117,148,0.3326
119,148,0.1669
177,148,0.1673
179,148,0.333
118,149,0.1683
119,149,0.0003
120,149,0.3311
178,149,0.3335
179,149,0.0003
180,149,0.1664
119,150,0.3314
120,150,0.1681
179,150,0.1669
180,150,0.3337
121,151,0.3337
122,151,0.1664
181,151,0.1675
182,151,0.3324
121,152,0.1669
122,152,0.0003
123,152,0.333
181,152,0.3324
182,152,0.0003
183,152,0.1671
122,153,0.3335
124,153,0.1665
182,153,0.1671
184,153,0.3328
123,154,0.1673
125,154,0.3328
183,154,0.3327
185,154,0.1671
124,155,0.3332
126,155,0.1666
184,155,0.1671
186,155,0.333
125,156,0.1673
127,156,0.3328
185,156,0.3328
187,156,0.1671
126,157,0.333
128,157,0.1668
186,157,0.1671
188,157,0.3331
127,158,0.1672
129,158,0.3328
187,158,0.3329
189,158,0.1671
128,159,0.333
130,159,0.167
188,159,0.167
190,159,0.333
129,160,0.1671
131,160,0.3329
189,160,0.3329
191,160,0.167
130,161,0.3329
132,161,0.167
190,161,0.167
192,161,0.333
131,162,0.1671
133,162,0.3329
191,162,0.333
193,162,0.167
132,163,0.3329
134,163,0.1671
192,163,0.167
194,163,0.333
133,164,0.1671
135,164,0.3329
193,164,0.333
195,164,0.167
134,165,0.3329
136,165,0.1671
194,165,0.167
196,165,0.333
135,166,0.1671
137,166,0.3329
195,166,0.333
197,166,0.167
136,167,0.3329
138,167,0.1671
196,167,0.167
198,167,0.333
137,168,0.1671
139,168,0.3329
197,168,0.333
199,168,0.167
138,169,0.3329
140,169,0.1671
198,169,0.167
200,169,0.333
139,170,0.167
141,170,0.3329
199,170,0.333
201,170,0.167
140,171,0.3329
142,171,0.1671
200,171,0.167
202,171,0.3329
141,172,0.167
143,172,0.333
201,172,0.333
203,172,0.167
142,173,0.3328
144,173,0.1672
202,173,0.1671
204,173,0.3329
143,174,0.1668
145,174,0.333
203,174,0.3331
205,174,0.1671
144,175,0.3328
146,175,0.1673
204,175,0.1671
206,175,0.3328
145,176,0.1666
147,176,0.3332
205,176,0.333
207,176,0.1671
146,177,0.3328
148,177,0.1673
206,177,0.1671
208,177,0.3327
147,178,0.1665
149,178,0.3335
207,178,0.3328
209,178,0.1671
148,179,0.333
149,179,0.0003
150,179,0.1669
208,179,0.1671
209,179,0.0003
210,179,0.3324
149,180,0.1664
150,180,0.3337
209,180,0.3324
210,180,0.1675
151,181,0.1675
152,181,0.3324
211,181,0.3333
212,181,0.1669
151,182,0.3324
152,182,0.0003
153,182,0.1671
211,182,0.1667
212,182,0.0003
213,182,0.3332
152,183,0.1671
154,183,0.3327
212,183,0.3329
214,183,0.1672
153,184,0.3328
155,184,0.1671
213,184,0.1668
215,184,0.3332
154,185,0.1671
156,185,0.3328
214,185,0.3329
216,185,0.1672
155,186,0.333
157,186,0.1671
215,186,0.1668
217,186,0.3331
156,187,0.1671
158,187,0.3329
216,187,0.3329
218,187,0.1672
157,188,0.3331
159,188,0.167
217,188,0.1669
219,188,0.333
158,189,0.1671
160,189,0.3329
218,189,0.3329
220,189,0.1671
159,190,0.333
161,190,0.167
219,190,0.167
221,190,0.3329
160,191,0.167
162,191,0.333
220,191,0.3329
222,191,0.1671
161,192,0.333
163,192,0.167
221,192,0.167
223,192,0.3329
162,193,0.167
164,193,0.333
222,193,0.3329
224,193,0.1671
163,194,0.333
165,194,0.167
223,194,0.1671
225,194,0.3329
164,195,0.167
166,195,0.333
224,195,0.3329
226,195,0.1671
165,196,0.333
167,196,0.167
225,196,0.1671
227,196,0.3329
166,197,0.167
168,197,0.333
226,197,0.3329
228,197,0.1671
167,198,0.333
169,198,0.167
227,198,0.1671
229,198,0.3329
168,199,0.167
170,199,0.333
228,199,0.3329
230,199,0.167
169,200,0.333
171,200,0.167
229,200,0.1671
231,200,0.3329
170,201,0.167
172,201,0.333
230,201,0.3329
232,201,0.167
171,202,0.3329
173,202,0.1671
231,202,0.1671
233,202,0.3329
172,203,0.167
174,203,0.3331
232,203,0.333
234,203,0.1669
173,204,0.3329
175,204,0.1671
233,204,0.1672
235,204,0.3329
174,205,0.1671
176,205,0.333
234,205,0.3331
236,205,0.1668
175,206,0.3328
177,206,0.1671
235,206,0.1672
237,206,0.3329
176,207,0.1671
178,207,0.3328
236,207,0.3332
238,207,0.1669
177,208,0.3327
179,208,0.1671
237,208,0.1672
239,208,0.3329
178,209,0.1671
179,209,0.0003
180,209,0.3324
238,209,0.3332
239,209,0.0003
240,209,0.1667
179,210,0.3324
180,210,0.1675
239,210,0.1669
240,210,0.3333
181,211,0.3333
182,211,0.1667
241,211,0.1673
242,211,0.3327
181,212,0.1669
182,212,0.0003
183,212,0.3329
241,212,0.3326
242,212,0.0003
243,212,0.1671
182,213,0.3332
184,213,0.1668
242,213,0.167
244,213,0.3329
183,214,0.1672
185,214,0.3329
243,214,0.3328
245,214,0.1671
184,215,0.3332
186,215,0.1668
244,215,0.167
246,215,0.333
185,216,0.1672
187,216,0.3329
245,216,0.3328
247,216,0.1671
186,217,0.3331
188,217,0.1669
246,217,0.167
248,217,0.333
187,218,0.1672
189,218,0.3329
247,218,0.3329
249,218,0.167
188,219,0.333
190,219,0.167
248,219,0.1671
250,219,0.333
189,220,0.1671
191,220,0.3329
249,220,0.3329
251,220,0.167
190,221,0.3329
192,221,0.167
250,221,0.1671
252,221,0.333
191,222,0.1671
193,222,0.3329
251,222,0.333
253,222,0.167
192,223,0.3329
194,223,0.1671
252,223,0.1671
254,223,0.333
193,224,0.1671
195,224,0.3329
253,224,0.333
255,224,0.167
194,225,0.3329
196,225,0.1671
254,225,0.167
256,225,0.333
195,226,0.1671
197,226,0.3329
255,226,0.333
257,226,0.167
196,227,0.3329
198,227,0.1671
256,227,0.167
258,227,0.333
197,228,0.1671
199,228,0.3329
257,228,0.333
259,228,0.1671
198,229,0.3329
200,229,0.1671
258,229,0.167
260,229,0.333
199,230,0.167
201,230,0.3329
259,230,0.333
261,230,0.1671
200,231,0.3329
202,231,0.1671
260,231,0.167
262,231,0.3329
201,232,0.167
203,232,0.333
261,232,0.333
263,232,0.1671
202,233,0.3329
204,233,0.1672
262,233,0.167
264,233,0.3329
203,234,0.1669
205,234,0.3331
263,234,0.333
265,234,0.167
204,235,0.3329
206,235,0.1672
264,235,0.1671
266,235,0.3328
205,236,0.1668
207,236,0.3332
265,236,0.333
267,236,0.167
206,237,0.3329
208,237,0.1672
266,237,0.1671
268,237,0.3328
207,238,0.1669
209,238,0.3332
267,238,0.3329
269,238,0.167
208,239,0.3329
209,239,0.0003
210,239,0.1669
268,239,0.1671
269,239,0.0003
270,239,0.3326
209,240,0.1667
210,240,0.3333
269,240,0.3327
270,240,0.1673
211,241,0.1673
212,241,0.3326
271,241,0.3332
272,241,0.1669
211,242,0.3327
212,242,0.0003
213,242,0.167
271,242,0.1668
272,242,0.0002
273,242,0.333
212,243,0.1671
214,243,0.3328
272,243,0.3329
274,243,0.1671
213,244,0.3329
215,244,0.167
273,244,0.167
275,244,0.3331
214,245,0.1671
216,245,0.3328
274,245,0.3329
276,245,0.1671
215,246,0.333
217,246,0.167
275,246,0.167
277,246,0.333
216,247,0.1671
218,247,0.3329
276,247,0.3329
278,247,0.1671
217,248,0.333
219,248,0.1671
277,248,0.167
279,248,0.333
218,249,0.167
220,249,0.3329
278,249,0.3329
280,249,0.1671
219,250,0.333
221,250,0.1671
279,250,0.167
281,250,0.3329
220,251,0.167
222,251,0.333
280,251,0.3329
282,251,0.1671
221,252,0.333
223,252,0.1671
281,252,0.1671
283,252,0.3329
222,253,0.167
224,253,0.333
282,253,0.333
284,253,0.1671
223,254,0.333
225,254,0.167
283,254,0.1671
285,254,0.3329
224,255,0.167
226,255,0.333
284,255,0.3329
286,255,0.1671
225,256,0.333
227,256,0.167
285,256,0.1671
287,256,0.3329
226,257,0.167
228,257,0.333
286,257,0.3329
288,257,0.1671
227,258,0.333
229,258,0.167
287,258,0.1671
289,258,0.333
228,259,0.1671
230,259,0.333
288,259,0.3329
290,259,0.1671
229,260,0.333
231,260,0.167
289,260,0.1671
291,260,0.3329
230,261,0.1671
232,261,0.333
290,261,0.3329
292,261,0.167
231,262,0.3329
233,262,0.167
291,262,0.1671
293,262,0.3329
232,263,0.1671
234,263,0.333
292,263,0.333
294,263,0.167
233,264,0.3329
235,264,0.1671
293,264,0.1671
295,264,0.3329
234,265,0.167
236,265,0.333
294,265,0.333
296,265,0.167
235,266,0.3328
237,266,0.1671
295,266,0.1671
297,266,0.3329
236,267,0.167
238,267,0.3329
296,267,0.3331
298,267,0.167
237,268,0.3328
239,268,0.1671
297,268,0.1671
299,268,0.3329
238,269,0.167
239,269,0.0003
240,269,0.3327
298,269,0.333
299,269,0.0002
300,269,0.1668
239,270,0.3326
240,270,0.1673
299,270,0.1669
300,270,0.3332
241,271,0.3332
242,271,0.1668
301,271,0.1672
302,271,0.3327
241,272,0.1669
242,272,0.0002
243,272,0.3329
301,272,0.3327
302,272,0.0002
303,272,0.167
242,273,0.333
244,273,0.167
302,273,0.167
304,273,0.3329
243,274,0.1671
245,274,0.3329
303,274,0.3329
305,274,0.167
244,275,0.3331
246,275,0.167
304,275,0.167
306,275,0.3329
245,276,0.1671
247,276,0.3329
305,276,0.3329
307,276,0.167
246,277,0.333
248,277,0.167
306,277,0.167
308,277,0.3329
247,278,0.1671
249,278,0.3329
307,278,0.3329
309,278,0.167
248,279,0.333
250,279,0.167
308,279,0.1671
310,279,0.3329
249,280,0.1671
251,280,0.3329
309,280,0.3329
311,280,0.167
250,281,0.3329
252,281,0.1671
310,281,0.1671
312,281,0.3329
251,282,0.1671
253,282,0.333
311,282,0.333
313,282,0.167
252,283,0.3329
254,283,0.1671
312,283,0.1671
314,283,0.3329
253,284,0.1671
255,284,0.3329
313,284,0.333
315,284,0.167
254,285,0.3329
256,285,0.1671
314,285,0.167
316,285,0.333
255,286,0.1671
257,286,0.3329
315,286,0.333
317,286,0.167
256,287,0.3329
258,287,0.1671
316,287,0.167
318,287,0.333
257,288,0.1671
259,288,0.3329
317,288,0.3329
319,288,0.1671
258,289,0.333
260,289,0.1671
318,289,0.167
320,289,0.333
259,290,0.1671
261,290,0.3329
319,290,0.3329
321,290,0.1671
260,291,0.3329
262,291,0.1671
320,291,0.167
322,291,0.3329
261,292,0.167
263,292,0.333
321,292,0.3329
323,292,0.1671
262,293,0.3329
264,293,0.1671
322,293,0.167
324,293,0.3329
263,294,0.167
265,294,0.333
323,294,0.3329
325,294,0.167
264,295,0.3329
266,295,0.1671
324,295,0.167
326,295,0.3329
265,296,0.167
267,296,0.3331
325,296,0.3329
327,296,0.167
266,297,0.3329
268,297,0.1671
326,297,0.167
328,297,0.3329
267,298,0.167
269,298,0.333
327,298,0.3329
329,298,0.167
268,299,0.3329
269,299,0.0002
270,299,0.1669
328,299,0.167
329,299,0.0002
330,299,0.3327
269,300,0.1668
270,300,0.3332
329,300,0.3327
330,300,0.1672
271,301,0.1672
272,301,0.3327
331,301,0.3332
332,301,0.1669
271,302,0.3327
272,302,0.0002
273,302,0.167
331,302,0.1668
332,302,0.0002
333,302,0.333
272,303,0.167
274,303,0.3329
332,303,0.333
334,303,0.1671
273,304,0.3329
275,304,0.167
333,304,0.167
335,304,0.333
274,305,0.167
276,305,0.3329
334,305,0.333
336,305,0.1671
275,306,0.3329
277,306,0.167
335,306,0.167
337,306,0.333
276,307,0.167
278,307,0.3329
336,307,0.333
338,307,0.1671
277,308,0.3329
279,308,0.1671
337,308,0.167
339,308,0.333
278,309,0.167
280,309,0.3329
338,309,0.333
340,309,0.1671
279,310,0.3329
281,310,0.1671
339,310,0.1671
341,310,0.3329
280,311,0.167
282,311,0.333
340,311,0.333
342,311,0.1671
281,312,0.3329
283,312,0.1671
341,312,0.1671
343,312,0.3329
282,313,0.167
284,313,0.333
342,313,0.333
344,313,0.1671
283,314,0.3329
285,314,0.167
343,314,0.1671
345,314,0.3329
284,315,0.167
286,315,0.333
344,315,0.333
346,315,0.1671
285,316,0.333
287,316,0.167
345,316,0.1671
347,316,0.333
286,317,0.167
288,317,0.3329
346,317,0.3329
348,317,0.1671
287,318,0.333
289,318,0.167
347,318,0.1671
349,318,0.333
288,319,0.1671
290,319,0.3329
348,319,0.3329
350,319,0.1671
289,320,0.333
291,320,0.167
349,320,0.1671
351,320,0.333
290,321,0.1671
292,321,0.3329
350,321,0.3329
352,321,0.1671
291,322,0.3329
293,322,0.167
351,322,0.1671
353,322,0.333
292,323,0.1671
294,323,0.3329
352,323,0.333
354,323,0.167
293,324,0.3329
295,324,0.167
353,324,0.1671
355,324,0.333
294,325,0.167
296,325,0.3329
354,325,0.333
356,325,0.167
295,326,0.3329
297,326,0.167
355,326,0.1671
357,326,0.333
296,327,0.167
298,327,0.3329
356,327,0.333
358,327,0.167
297,328,0.3329
299,328,0.167
357,328,0.1671
359,328,0.333
298,329,0.167
299,329,0.0002
300,329,0.3327
358,329,0.333
359,329,0.0002
360,329,0.1668
299,330,0.3327
300,330,0.1672
359,330,0.1669
360,330,0.3332
301,331,0.3332
302,331,0.1668
361,331,0.1672
362,331,0.3328
301,332,0.1669
302,332,0.0002
303,332,0.333
361,332,0.3328
362,332,0.0002
363,332,0.167
302,333,0.333
304,333,0.167
362,333,0.167
364,333,0.3329
303,334,0.1671
305,334,0.333
363,334,0.3329
365,334,0.167
304,335,0.333
306,335,0.167
364,335,0.167
366,335,0.3329
305,336,0.1671
307,336,0.333
365,336,0.3329
367,336,0.167
306,337,0.333
308,337,0.167
366,337,0.167
368,337,0.3329
307,338,0.1671
309,338,0.333
367,338,0.3329
369,338,0.167
308,339,0.333
310,339,0.1671
368,339,0.1671
370,339,0.3329
309,340,0.1671
311,340,0.333
369,340,0.333
371,340,0.167
310,341,0.3329
312,341,0.1671
370,341,0.1671
372,341,0.3329
311,342,0.1671
313,342,0.333
371,342,0.333
373,342,0.167
312,343,0.3329
314,343,0.1671
372,343,0.1671
374,343,0.3329
313,344,0.1671
315,344,0.333
373,344,0.333
375,344,0.167
314,345,0.3329
316,345,0.1671
374,345,0.167
376,345,0.333
315,346,0.1671
317,346,0.3329
375,346,0.333
377,346,0.167
316,347,0.333
318,347,0.1671
376,347,0.167
378,347,0.333
317,348,0.1671
319,348,0.3329
377,348,0.3329
379,348,0.1671
318,349,0.333
320,349,0.1671
378,349,0.167
380,349,0.333
319,350,0.1671
321,350,0.3329
379,350,0.3329
381,350,0.1671
320,351,0.333
322,351,0.1671
380,351,0.167
382,351,0.333
321,352,0.1671
323,352,0.333
381,352,0.3329
383,352,0.1671
322,353,0.333
324,353,0.1671
382,353,0.167
384,353,0.3329
323,354,0.167
325,354,0.333
383,354,0.3329
385,354,0.167
324,355,0.333
326,355,0.1671
384,355,0.167
386,355,0.3329
325,356,0.167
327,356,0.333
385,356,0.3329
387,356,0.167
326,357,0.333
328,357,0.1671
386,357,0.167
388,357,0.3329
327,358,0.167
329,358,0.333
387,358,0.3329
389,358,0.167
328,359,0.333
329,359,0.0002
330,359,0.1669
388,359,0.167
389,359,0.0002
390,359,0.3328
329,360,0.1668
330,360,0.3332
389,360,0.3328
390,360,0.1672
331,361,0.1672
332,361,0.3328
391,361,0.3332
392,361,0.1669
331,362,0.3328
332,362,0.0002
333,362,0.167
391,362,0.1669
392,362,0.0002
393,362,0.333
332,363,0.167
334,363,0.3329
392,363,0.333
394,363,0.167
333,364,0.3329
335,364,0.167
393,364,0.167
395,364,0.333
334,365,0.167
336,365,0.3329
394,365,0.333
396,365,0.1671
335,366,0.3329
337,366,0.167
395,366,0.1671
397,366,0.333
336,367,0.167
338,367,0.3329
396,367,0.333
398,367,0.1671
337,368,0.3329
339,368,0.1671
397,368,0.1671
399,368,0.333
338,369,0.167
340,369,0.333
398,369,0.333
400,369,0.1671
339,370,0.3329
341,370,0.1671
399,370,0.1671
401,370,0.3329
340,371,0.167
342,371,0.333
400,371,0.333
402,371,0.1671
341,372,0.3329
343,372,0.1671
401,372,0.1671
403,372,0.3329
342,373,0.167
344,373,0.333
402,373,0.333
